species,tree,branch,date,parent,no_daughters,order,length_cm,path_length,tot_length,diameter_mm,area,path_area,tot_area,volume,path_volume,tot_volume,path_length_plus,tot_length_plus,area_plus,tot_area_plus,volume_plus,tot_volume_plus,no_twigs,tot_no_twigs,no_spurs,no_scars,stem_m,path_stem_m,tot_stem_m,twig_m,tot_twig_m,leaf_m,flower_m,length_ratio,path_ratio,diameter_ratio,mass_ratio,summass_ratio,area_ratio,bearing,opp_length_cm,declination,root_dia
cherry,15,36,54,35,0,4,46.5,46.5,46.5,9,1314.8,1314.8,1314.8,2958.2,2958.2,2958.2,84.5,199.5,1314.8,2276.1,2958.2,3438.9,14,14,8,4,17.5,17.5,17.5,15.7,15.7,,,2.114,0.728,0.464,0.425,0.134,NA,300,70,,
cherry,15,37,54,35,2,3,16,94,131,16.1,809.3,3174.9,4023.4,3257.3,9158.2,10706.8,94,350,809.3,4023.4,3257.3,10706.8,4,28,0,3,22.2,62.3,71.9,3,19.9,,,0.727,0.81,0.83,0.539,0.551,0.94,190,15,,
cherry,15,38,54,37,0,4,37,37,37,7.3,848.5,848.5,848.5,1548.6,1548.6,1548.6,62,184.5,848.5,1775.3,1548.6,2012,10,10,2,2,9.6,9.6,9.6,16,16,,,2.312,0.66,0.453,0.432,0.134,NA,290,53,,
cherry,15,39,54,37,1,3,12,78,78,13.8,520.2,2365.6,2365.6,1794.9,5900.9,5900.9,78,149.5,520.2,2365.6,1794.9,5900.9,5,14,0,4,15.3,40.1,40.1,0.9,0.9,,,0.75,0.83,0.857,0.689,0.558,0.416,190,10,,
cherry,15,40,54,39,0,3,66,66,66,8.9,1845.4,1845.4,1845.4,4106,4106,4106,66,137.5,1845.4,2294.6,4106,4330.6,9,9,0,3,24.8,24.8,24.8,0,0,,,5.5,0.846,0.645,1.621,0.618,NA,220,68,,
cherry,15,41,54,30,0,4,97,97,97,7.4,2255,2255,2255,4171.8,4171.8,4171.8,131,263.5,2255,3301.2,4171.8,4694.9,10,10,3,2,17.5,17.5,17.5,14.2,14.2,,,3.88,0.773,0.279,0.16,0.052,NA,300,73,,
cherry,15,57,54,18,1,2,26,425.5,2497.5,84.3,6885.7,58228,143397.6,145117,875156.8,1244259.6,444.5,11942,6885.7,143397.6,145117,1244259.6,3,650,0,3,819.7,5930.1,8213.1,0,1526.5,,,1.444,0.961,0.906,1.168,0.833,0.775,180,,55,
cherry,15,42,54,57,3,2,70,399.5,2471.5,74.2,16317.4,51342.3,136511.9,302688.4,730039.8,1099142.6,418.5,11916,16317.4,136511.9,302688.4,1099142.6,9,647,0,8,2101.9,5110.4,7393.4,0.8,1526.5,,,2.692,0.942,0.88,2.564,0.9,1.023,130,,20,
cherry,15,43,54,42,2,3,30,167.5,324,25.9,2441,9869.4,11911.1,15805.6,52158.2,54892.4,229.5,1041.5,2441,11911.1,15805.6,54892.4,5,60,0,3,106.2,354,373.7,1.6,93,,,0.429,0.548,0.349,0.051,0.051,1.02,140,30,,
cherry,15,44,54,43,0,4,5,5,5,4.3,67.5,67.5,67.5,72.6,72.6,72.6,30,40.5,67.5,290.6,72.6,184.1,2,2,0,0,0.8,0.8,0.8,2.5,2.5,,,0.167,0.131,0.166,0.008,0.002,NA,70,26,,
cherry,15,45,54,46,0,4,27,27,27,4.2,356.3,356.3,356.3,374.1,374.1,374.1,27,59,356.3,557.4,374.1,474.6,3,3,0,0,2.9,2.9,2.9,3,3,,,3.857,0.135,0.163,0.133,0.011,NA,200,44,,
cherry,15,46,54,43,2,3,7,137.5,289,25.8,567.4,7428.4,9402.6,3659.5,36352.6,39014.2,199.5,971,567.4,9402.6,3659.5,39014.2,2,53,2,0,21.8,247.8,266.7,0.3,88.9,,,0.233,0.869,0.996,0.205,0.714,0.767,140,7,,
cherry,15,47,54,46,2,3,16,130.5,223,22.2,1115.9,6861,8478.9,6193.2,32693.1,34980.6,192.5,905,1115.9,8478.9,6193.2,34980.6,6,51,1,2,46,226,242,8.1,85.6,,,2.286,0.965,0.86,2.11,0.907,1.227,140,16,,
cherry,15,48,54,47,0,4,14.5,14.5,14.5,6.2,282.4,282.4,282.4,437.8,437.8,437.8,47.5,104,282.4,844.7,437.8,719,6,6,2,0,3.7,3.7,3.7,8.4,8.4,,,0.906,0.247,0.279,0.08,0.015,NA,230,45,,
cherry,15,49,54,47,2,3,7.5,114.5,192.5,23.8,560.8,5745.1,7080.6,3336.6,26499.9,28349.6,176.5,785,560.8,7080.6,3336.6,28349.6,1,39,0,0,20.8,180,192.3,3.7,69.1,,,0.469,0.917,1.072,0.452,0.795,0.96,140,7.5,,
cherry,15,50,54,49,0,4,24,24,24,4.4,331.8,331.8,331.8,364.9,364.9,364.9,53,92.5,331.8,762.2,364.9,580.1,6,6,4,0,3.5,3.5,3.5,3.6,3.6,,,3.2,0.3,0.185,0.168,0.018,NA,100,47,,
cherry,15,51,54,49,2,3,11.5,107,161,22.9,827.3,5184.3,6188,4736.5,23163.3,24648.1,169,685,827.3,6188,4736.5,24648.1,1,32,0,0,37.5,159.2,168,6.4,61.8,,,1.533,0.958,0.962,1.803,0.874,1.309,140,12,,
cherry,15,52,54,51,0,4,9,9,9,6,169.6,169.6,169.6,254.5,254.5,254.5,69,118.5,169.6,857.6,254.5,598.5,4,4,0,0,2.6,2.6,2.6,10.4,10.4,,,0.783,0.408,0.262,0.069,0.015,NA,90,60,,
cherry,15,53,54,51,2,3,5,95.5,140.5,25.5,400.6,4357,5191.1,2553.5,18426.8,19657.1,157.5,555,400.6,5191.1,2553.5,19657.1,1,27,0,1,20.9,121.7,127.9,0,45,,,0.435,0.932,1.114,0.557,0.761,1.779,140,4,,
cherry,15,54,54,53,0,4,45,45,45,5.9,834.1,834.1,834.1,1230.3,1230.3,1230.3,78,121,834.1,1311.6,1230.3,1469.1,6,6,4,0,6.2,6.2,6.2,4.7,4.7,,,9,0.495,0.231,0.297,0.048,NA,60,-54,,
cherry,15,55,54,53,1,3,6.5,90.5,90.5,33.5,684.1,3956.4,3956.4,5729.2,15873.3,15873.3,152.5,429,684.1,3956.4,5729.2,15873.3,1,20,0,1,27,100.8,100.8,0,40.3,,,1.3,0.968,1.314,1.292,0.788,0.137,140,6,,
cherry,15,56,54,55,0,4,84,84,84,12.4,3272.3,3272.3,3272.3,10144.1,10144.1,10144.1,146,422.5,3272.3,5399.2,10144.1,11207.5,19,19,4,4,73.8,73.8,73.8,40.3,40.3,,,12.923,0.957,0.37,2.733,0.732,NA,120,137,,
cherry,15,58,54,42,2,3,15,115,217.5,26.9,1267.6,7178.5,8930.2,8524.8,41422.4,43891,140,800.5,1267.6,8930.2,8524.8,43891,1,65,1,0,62.2,242.1,262.7,0,48.4,,,0.214,0.335,0.363,0.03,0.036,1.007,220,15,,
cherry,15,59,54,58,0,4,15.5,15.5,15.5,4.6,224,224,224,257.6,257.6,257.6,36.5,85,224,660.7,257.6,475.9,5,5,1,0,2.5,2.5,2.5,3.3,3.3,,,1.033,0.261,0.171,0.04,0.01,NA,280,33,,
cherry,15,60,54,58,2,3,12,100,187,26.6,1002.8,5910.9,7438.6,6668.6,32897.6,35108.6,125,700.5,1002.8,7438.6,6668.6,35108.6,1,59,0,1,45.5,179.9,198,0,45.1,,,0.8,0.893,0.989,0.732,0.754,0.996,220,12,,
cherry,15,61,54,60,1,4,13,20,20,5.8,236.9,333.7,333.7,343.5,449.9,449.9,50,94,236.9,333.7,343.5,449.9,4,7,3,0,3.5,4.9,4.9,6.1,10,,,1.083,0.4,0.218,0.077,0.025,0.576,260,30,,
cherry,15,62,54,61,0,5,7,7,7,4.4,96.8,96.8,96.8,106.4,106.4,106.4,37,81,96.8,561.8,106.4,338.9,3,3,0,0,1.4,1.4,1.4,3.9,3.9,,,0.538,0.74,0.759,0.4,0.286,NA,60,,,
cherry,15,63,54,60,2,3,17,88,155,25.9,1383.2,4908.1,6102.1,8956.5,26229,27990.1,113,594.5,1383.2,6102.1,8956.5,27990.1,3,51,0,3,57.5,134.4,147.6,0,35.1,,,1.417,0.904,0.974,1.264,0.745,1.017,200,17,,
cherry,15,64,54,63,0,4,43.5,43.5,43.5,6.5,888.3,888.3,888.3,1443.5,1443.5,1443.5,62.5,234,888.3,2085.2,1443.5,2042,14,14,2,0,9.3,9.3,9.3,9,9,,,2.559,0.553,0.251,0.162,0.063,NA,0,0,,
cherry,15,65,54,63,2,3,7,71,94.5,25.3,556.4,3524.9,3830.6,3519.1,17272.5,17590.1,96,343.5,556.4,3830.6,3519.1,17590.1,1,34,0,1,20.5,76.9,80.8,0,26.1,,,0.412,0.85,0.977,0.357,0.547,0.86,200,7,,
cherry,15,66,54,65,2,3,15,64,82,23,1083.8,2968.5,3194.7,6232.1,13753.4,13979.6,89,278,1083.8,3194.7,6232.1,13979.6,6,31,1,5,1.3,56.4,59,0,22.1,,,2.143,0.927,0.909,0.063,0.73,0.872,210,15,,
cherry,15,67,54,66,0,4,18,18,18,4,226.2,226.2,226.2,226.2,226.2,226.2,35.5,94.5,226.2,706.9,226.2,466.5,7,7,4,0,2.6,2.6,2.6,6.2,6.2,,,1.2,0.399,0.174,2,0.044,NA,0,0,,
cherry,15,68,54,66,1,3,18,49,49,21.1,1193.2,1884.7,1884.7,6294,7521.3,7521.3,74,168.5,1193.2,1884.7,6294,7521.3,6,18,0,5,45.3,55.1,55.1,3.3,15.9,,,1.2,0.831,0.917,34.846,0.934,0.113,200,18,,
cherry,15,69,54,68,0,4,31,31,31,7.1,691.5,691.5,691.5,1227.3,1227.3,1227.3,56,150.5,691.5,1442.3,1227.3,1602.7,12,12,8,0,9.8,9.8,9.8,12.6,12.6,,,1.722,0.757,0.336,0.216,0.178,NA,120,30,,
cherry,15,70,54,6,1,3,9,64,64,21.4,605.1,2367.5,2367.5,3237.1,7731.3,7731.3,64,305.5,605.1,2367.5,3237.1,7731.3,2,14,0,1,19.8,51.5,51.5,3.5,25.8,,,0.123,0.132,0.233,0.006,0.004,0.227,200,9,,
cherry,15,71,54,70,0,4,55,55,55,10.2,1762.4,1762.4,1762.4,4494.2,4494.2,4494.2,55,296.5,1762.4,3279.8,4494.2,5252.9,12,12,1,2,31.7,31.7,31.7,22.3,22.3,,,6.111,0.859,0.477,1.601,0.616,NA,240,51,,
cherry,15,72,54,65,0,4,5.5,5.5,5.5,4.6,79.5,79.5,79.5,91.4,91.4,91.4,35.5,58.5,79.5,412.5,91.4,257.9,2,2,0,0,1.3,1.3,1.3,4,4,,,0.786,0.37,0.182,0.063,0.016,NA,290,25,,
cherry,15,73,66,3,3,2,17.5,481.5,3727.5,150.5,8274.2,78408,275429.5,311315.6,1637719,3140504.8,481.5,18381,8274.2,275429.5,311315.6,3140504.8,4,900,0,4,1712.4,11538.3,21796.1,0,3980.5,,,0.778,0.897,0.846,0.741,0.484,0.779,60,,45,
cherry,15,74,66,73,1,3,38,361.5,660.5,72.3,8631.2,40182.8,47623.3,156009.2,475050,490284.3,376.5,2042,8631.2,47623.3,156009.2,490284.3,4,149,0,4,1153.1,3327.5,3447.2,0,325.6,,,2.171,0.782,0.48,0.673,0.158,0.548,120,25,,
cherry,15,75,66,73,2,4,32,245,461,53.1,5338.2,22161.1,27155,70864.5,204846.9,214519.6,270,2021,5338.2,27155,70864.5,214519.6,6,110,0,4,412,1279.5,1369.7,0,250.9,,,1.829,0.561,0.353,0.241,0.063,0.589,60,10,,
cherry,15,76,66,75,0,5,29.5,29.5,29.5,6.6,611.7,611.7,611.7,1009.3,1009.3,1009.3,51.5,173,611.7,1513.3,1009.3,1460.1,5,5,1,0,8.9,8.9,8.9,16.3,16.3,,,0.922,0.191,0.124,0.022,0.006,NA,330,0,,
cherry,15,86,66,75,1,5,54,213,399.5,40.2,6819.8,16822.9,21205.1,68538.7,133982.4,142645.8,238,1816,6819.8,21205.1,68538.7,142645.8,11,99,0,8,405.1,867.5,948.8,8.6,234.6,,,1.688,0.881,0.757,0.983,0.693,1.05,50,25,,
cherry,15,77,66,86,3,5,11,159,345.5,41.2,1423.8,10003.1,14385.3,14664.8,65443.7,74107.1,184,1762,1423.8,14385.3,14664.8,74107.1,2,88,0,1,91.8,462.4,543.7,7.3,226,,,0.204,0.773,1.025,0.227,0.573,0.937,50,25,,
cherry,15,78,66,77,0,5,44.5,44.5,44.5,5,699,699,699,873.8,873.8,873.8,72.5,262.5,699,2068.7,873.8,1558.7,12,12,4,0,12.2,12.2,12.2,17.4,17.4,,,4.045,0.394,0.121,0.133,0.022,NA,310,55,,
cherry,15,79,66,77,0,5,73.5,73.5,73.5,9.5,2193.6,2193.6,2193.6,5209.8,5209.8,5209.8,73.5,337,2193.6,3849.2,5209.8,6037.6,8,8,0,1,46.2,46.2,46.2,38.3,38.3,,,6.682,0.399,0.231,0.503,0.085,NA,90,0,,
cherry,15,80,66,77,2,4,17,148,216.5,38.4,2050.8,8579.3,10068.9,19688,50778.9,53358.7,173,1151.5,2050.8,10068.9,19688,53358.7,5,66,0,4,130.9,370.6,393.5,5.3,163,,,1.545,0.94,0.932,1.426,0.724,0.64,50,45,,
cherry,15,81,66,80,0,5,38,38,38,7.1,847.6,847.6,847.6,1504.5,1504.5,1504.5,38,231,847.6,2060.3,1504.5,2110.8,6,6,0,0,14.9,14.9,14.9,28.8,28.8,,,2.235,0.22,0.185,0.114,0.038,NA,320,17,,
cherry,15,82,66,80,1,4,19,131,161.5,29.9,1784.7,6528.5,7170.5,13340.9,31090.9,32166.2,156,903.5,1784.7,7170.5,13340.9,32166.2,9,55,1,2,124,239.7,247.7,22,128.9,,,1.118,0.902,0.779,0.947,0.629,0.343,50,45,,
cherry,15,83,66,82,2,5,62,112,142.5,17.5,3408.6,4743.8,5385.8,14912.7,17750,18825.3,137,884.5,3408.6,5385.8,14912.7,18825.3,13,46,1,5,100.1,115.7,123.7,79.8,106.9,,,3.263,0.878,0.585,0.807,0.499,0.382,70,20,,
cherry,15,84,66,83,0,6,50,50,50,8.5,1335.2,1335.2,1335.2,2837.3,2837.3,2837.3,75,720.5,1335.2,5548.1,2837.3,4943.7,29,29,12,0,15.6,15.6,15.6,20.8,20.8,,,0.806,0.547,0.486,0.156,0.126,NA,20,-5,,
cherry,15,85,66,83,0,6,30.5,30.5,30.5,6.7,642,642,642,1075.3,1075.3,1075.3,60.5,102,642,1091.2,1075.3,1299.9,4,4,1,0,8,8,8,6.3,6.3,,,0.492,0.442,0.383,0.08,0.065,NA,100,25,,
cherry,15,87,66,74,2,3,35,323.5,622.5,53.5,5882.6,31551.6,38992.1,78680.2,319040.8,334275.1,338.5,2004,5882.6,38992.1,78680.2,334275.1,19,145,9,4,772.1,2174.4,2294.1,15.6,325.6,,,0.921,0.899,0.74,0.67,0.665,1.021,120,35,,
cherry,15,88,66,87,0,4,10.5,10.5,10.5,7,230.9,230.9,230.9,404.1,404.1,404.1,52.5,87.5,230.9,714.7,404.1,646,4,4,1,0,4.7,4.7,4.7,8.1,8.1,,,0.3,0.155,0.131,0.006,0.002,NA,310,0,,
cherry,15,89,66,87,2,3,46,288.5,577,53.6,7745.9,25669,32878.6,103795.2,240360.6,255190.8,303.5,1881.5,7745.9,32878.6,103795.2,255190.8,11,122,1,5,461.3,1402.3,1517.3,18.2,301.9,,,1.314,0.897,1.002,0.597,0.661,1.06,150,50,,
cherry,15,90,66,89,0,4,65,65,65,5.6,1143.5,1143.5,1143.5,1601,1601,1601,65,207.5,1143.5,2038.9,1601,2048.7,8,8,6,0,9.3,9.3,9.3,10.9,10.9,,,1.413,0.214,0.104,0.02,0.006,NA,320,0,,
cherry,15,91,66,89,1,3,10,242.5,466,54.9,1724.7,17923.1,23989.2,23672,136565.4,149794.6,257.5,1628,1724.7,23989.2,23672,149794.6,4,103,0,3,113.4,941,1046.7,9.7,272.8,,,0.217,0.848,1.024,0.246,0.69,0.52,120,70,,
cherry,15,92,66,91,1,4,36,232.5,456,39.6,4478.7,16198.4,22264.5,44338.7,112893.4,126122.6,247.5,1618,4478.7,22264.5,44338.7,126122.6,5,99,0,1,307.4,827.6,933.3,17.1,263.1,,,3.6,0.961,0.721,2.711,0.892,0.574,50,20,,
cherry,15,93,66,92,2,5,62,196.5,420,30,5843.4,11719.7,17785.8,43825.2,68554.7,81783.9,211.5,1582,5843.4,17785.8,43825.2,81783.9,10,94,1,3,335.6,520.2,625.9,43.1,246,,,1.722,0.855,0.758,1.092,0.671,0.804,90,0,,
cherry,15,94,66,93,0,6,42,42,42,7.6,1002.8,1002.8,1002.8,1905.3,1905.3,1905.3,86,219,1002.8,2114.9,1905.3,2461.4,5,5,0,0,16.6,16.6,16.6,31.9,31.9,,,0.677,0.407,0.253,0.049,0.027,NA,160,10,,
cherry,15,95,66,93,2,5,17.5,134.5,316,25.8,1418.4,5876.3,10939.6,9148.9,24729.5,36053.4,149.5,1301,1418.4,10939.6,9148.9,36053.4,2,79,0,2,60.1,184.6,273.7,0,171,,,0.282,0.707,0.86,0.179,0.437,0.723,80,20,,
cherry,15,96,66,95,0,6,65,65,65,9,1837.8,1837.8,1837.8,4135.1,4135.1,4135.1,65,250,1837.8,3000.2,4135.1,4716.3,14,14,0,1,31.5,31.5,31.5,20.5,20.5,,,3.714,0.435,0.349,0.524,0.115,NA,10,25,,
cherry,15,97,66,95,3,5,19,117,233.5,20,1193.8,4457.9,7683.4,5969,15580.6,22769.4,132,1033.5,1193.8,7683.4,5969,22769.4,3,63,1,0,48.2,124.5,182.1,14.4,150.5,,,1.086,0.883,0.775,0.802,0.665,0.896,90,20,,
cherry,15,98,66,97,0,6,71,71,71,9.2,2052.1,2052.1,2052.1,4719.8,4719.8,4719.8,113,421,2052.1,4251.2,4719.8,5819.4,22,22,18,1,40.4,40.4,40.4,31.6,31.6,,,3.737,0.856,0.46,0.838,0.222,NA,150,0,,
cherry,15,99,66,97,0,6,28.5,28.5,28.5,7.2,644.7,644.7,644.7,1160.4,1160.4,1160.4,69.5,137.5,644.7,1329.6,1160.4,1502.8,7,7,5,0,9.7,9.7,9.7,11.7,11.7,,,1.5,0.527,0.36,0.201,0.053,NA,10,20,,
cherry,15,100,66,97,2,5,39.5,98,115,14.9,1849,3264.1,3792.8,6887.5,9611.6,10920.2,98,456,1849,3792.8,6887.5,10920.2,9,31,3,0,53.2,76.3,83.8,69.1,92.8,,,2.079,0.742,0.745,1.104,0.46,0.709,70,15,,
cherry,15,101,66,100,0,6,58.5,58.5,58.5,7.7,1415.1,1415.1,1415.1,2724.1,2724.1,2724.1,58.5,318,1415.1,3045.6,2724.1,3539.3,17,17,13,2,23.1,23.1,23.1,22.3,22.3,,,1.481,0.597,0.517,0.434,0.276,NA,120,5,,
cherry,15,124,68,5,2,3,48,307.5,2148,58,8746.2,NA,65416.3,126819.8,NA,400404.8,307.5,7147.3,8746.2,65416.3,126819.8,400404.8,6,300,0,3,653,NA,2503.1,9,1010,,,0.449,0.731,0.962,0.315,0.537,0.834,340,,20,
cherry,15,102,68,124,2,4,23,122.5,232,21.5,1553.5,5637.3,7958.3,8350.2,22606,26685.1,171,1018,1553.5,7958.3,8350.2,26685.1,2,48,0,1,71.1,167.8,191.6,6.1,99.5,,,0.479,0.587,0.371,0.109,0.08,0.854,50,,35,
cherry,15,103,68,102,0,5,44,44,44,8.4,1161.1,1161.1,1161.1,2438.4,2438.4,2438.4,44,162,1161.1,1902.5,2438.4,2809.1,7,7,1,2,10.4,10.4,10.4,9.3,9.3,,,1.913,0.257,0.391,0.146,0.054,NA,110,,-10,
cherry,15,104,68,102,2,4,16,99.5,165,18,904.8,4083.8,5243.7,4071.5,14255.8,15896.5,148,833,904.8,5243.7,4071.5,15896.5,5,39,1,1,31,96.7,110.1,6.6,84.1,,,0.696,0.865,0.837,0.436,0.575,0.911,20,,0,
cherry,15,105,68,104,0,5,31.5,31.5,31.5,6,593.8,593.8,593.8,890.6,890.6,890.6,71.5,153.5,593.8,1360.3,890.6,1273.9,6,6,2,0,7.7,7.7,7.7,14.4,14.4,,,1.969,0.483,0.333,0.248,0.07,NA,100,,15,
cherry,15,106,68,104,2,4,29,83.5,117.5,16.1,1466.8,3179,3745.1,5903.9,10184.3,10934.4,132,663.5,1466.8,3745.1,5903.9,10934.4,8,28,1,2,37.8,65.7,71.4,10.9,63.1,,,1.812,0.892,0.894,1.219,0.649,0.494,30,,0,
cherry,15,107,68,106,0,5,34,34,34,5.3,566.1,566.1,566.1,750.1,750.1,750.1,57,129,566.1,1163,750.1,1048.6,6,6,4,0,5.7,5.7,5.7,6.9,6.9,,,1.172,0.432,0.329,0.151,0.08,NA,340,,-40,
cherry,15,108,68,106,0,4,54.5,54.5,54.5,10,1712.2,1712.2,1712.2,4280.4,4280.4,4280.4,103,505.5,1712.2,4545.9,4280.4,5697.3,14,14,1,0,27.9,27.9,27.9,45.3,45.3,,,1.879,0.78,0.621,0.738,0.391,NA,20,,0,
cherry,15,109,68,124,2,3,9,259.5,1868,48.4,1368.5,NA,48711.8,16558.6,NA,246899.9,259.5,6081.3,1368.5,48711.8,16558.6,246899.9,2,246,0,1,108.1,NA,1658.5,19.2,901.5,,,0.188,0.835,0.834,0.166,0.648,1.021,190,,45,
cherry,15,110,68,109,0,4,31,31,31,8.3,808.3,808.3,808.3,1677.3,1677.3,1677.3,46,130.5,808.3,1433.5,1677.3,1989.9,7,7,3,0,11.8,11.8,11.8,16,16,,,3.444,0.189,0.171,0.109,0.008,NA,160,,10,
cherry,15,111,68,109,2,3,12,250.5,1828,48.2,1817.1,NA,46535,21896,NA,228664,250.5,5941.8,1817.1,46535,21896,228664,4,237,0,1,180.5,NA,1538.6,12.5,866.3,,,1.333,0.963,0.996,1.67,0.923,0.963,190,,40,
cherry,15,112,68,111,0,4,5,5,5,9.2,144.5,144.5,144.5,332.4,332.4,332.4,5,5,144.5,144.5,332.4,332.4,0,0,0,0,2.7,2.7,2.7,12.3,12.3,,,0.417,0.021,0.191,0.015,0.002,NA,120,,15,
cherry,15,113,68,111,2,3,45,238.5,1811,46.4,6559.6,NA,44573.4,76091.9,NA,206435.6,238.5,5924.8,6559.6,44573.4,76091.9,206435.6,13,233,0,4,371.3,NA,1355.4,83.4,841.5,,,3.75,0.949,0.963,2.057,0.872,0.798,310,,30,
cherry,15,114,68,113,4,4,33,140.5,425.5,25.6,2654,5681.9,13939.1,16985.7,27353.1,48082.1,177.5,2415.5,2654,13939.1,16985.7,48082.1,3,111,0,0,130.9,213,377.2,32.9,348.8,,,0.733,0.798,0.552,0.353,0.302,1.037,10,,40,
cherry,15,115,68,114,0,5,81,81,81,9.8,2493.8,2493.8,2493.8,6109.8,6109.8,6109.8,131,465.5,2493.8,4909.7,6109.8,7317.7,18,18,5,0,45.5,45.5,45.5,28.6,28.6,,,2.455,0.738,0.383,0.348,0.121,NA,210,,80,
cherry,15,116,68,114,0,5,22,22,22,4.9,338.7,338.7,338.7,414.9,414.9,414.9,45,195.5,338.7,1428.8,414.9,960,6,6,1,0,5.6,5.6,5.6,20.1,20.1,,,0.667,0.254,0.191,0.043,0.015,NA,140,,30,
cherry,15,117,68,114,0,5,39,39,39,6.3,771.9,771.9,771.9,1215.7,1215.7,1215.7,64,317,771.9,2518.6,1215.7,2089.1,19,19,14,0,11.7,11.7,11.7,16.5,16.5,,,1.182,0.361,0.246,0.089,0.031,NA,70,,45,
cherry,15,118,68,114,4,4,19.5,107.5,250.5,22.8,1396.8,3027.9,7680.7,7961.5,10367.4,23356,144.5,1404.5,1396.8,7680.7,7961.5,23356,4,65,1,0,61.8,82.1,183.5,13,250.7,,,0.591,0.814,0.891,0.472,0.486,1.186,0,,5,
cherry,15,119,68,118,0,5,11,11,11,12.4,428.5,428.5,428.5,1328.4,1328.4,1328.4,57,219,428.5,1735.4,1328.4,1981.9,3,3,0,0,14.8,14.8,14.8,59.5,59.5,,,0.564,0.394,0.544,0.239,0.081,NA,290,,0,
cherry,15,120,68,118,2,4,8.5,37,55,18,480.7,1062.7,1756.9,2163,3108.7,5368.3,67,544.5,480.7,1756.9,2163,5368.3,2,19,1,0,18.7,29.6,48.4,5.2,147.1,,,0.436,0.464,0.789,0.303,0.264,0.95,20,,0,
cherry,15,121,68,120,1,5,6.5,18,18,16.3,332.9,694.2,694.2,1356.4,2259.6,2259.6,52,276.5,332.9,694.2,1356.4,2259.6,3,11,1,0,12.9,18.8,18.8,74,113.5,,,0.765,0.776,0.906,0.69,0.388,0.376,110,,80,
cherry,15,122,68,121,0,6,11.5,11.5,11.5,10,361.3,361.3,361.3,903.2,903.2,903.2,45.5,270,361.3,1985.5,903.2,1715.3,8,8,0,2,5.9,5.9,5.9,39.5,39.5,,,1.769,0.875,0.613,0.457,0.314,NA,130,,80,
cherry,15,123,68,120,0,5,28.5,28.5,28.5,6.5,582,582,582,945.7,945.7,945.7,58.5,259.5,582,2033.4,945.7,1671.4,6,6,0,0,10.9,10.9,10.9,28.4,28.4,,,3.353,0.873,0.361,0.583,0.225,NA,20,,0,
cherry,15,125,68,118,0,5,77,77,77,10.2,2467.4,2467.4,2467.4,6291.9,6291.9,6291.9,125,397.5,2467.4,4481.2,6291.9,7298.8,25,25,10,1,38.2,38.2,38.2,23,23,,,3.949,0.865,0.447,0.618,0.208,NA,350,,10,
cherry,15,126,68,118,0,5,88,88,88,5.9,1631.1,1631.1,1631.1,2405.9,2405.9,2405.9,97,224,1631.1,2485.6,2405.9,2833.2,14,14,8,1,20.3,20.3,20.3,8.1,8.1,,,4.513,0.671,0.259,0.328,0.111,NA,230,,10,
cherry,15,127,68,113,2,4,10.5,193.5,1340.5,32.6,1075.4,NA,24074.7,8764.2,NA,82261.6,193.5,3464.3,1075.4,24074.7,8764.2,82261.6,4,109,0,3,68.8,NA,606.9,0.9,409.3,,,0.233,0.739,0.703,0.185,0.402,0.824,250,,25,
cherry,15,128,68,127,0,5,107,107,107,11.4,3832.1,3832.1,3832.1,10921.5,10921.5,10921.5,154,666,3832.1,7344.4,10921.5,12677.7,26,26,7,5,87,87,87,47.3,47.3,,,10.19,0.936,0.35,1.265,0.173,NA,160,,40,
cherry,15,129,68,127,3,4,10,183,1223,27.3,857.7,NA,19167.2,5853.5,NA,62575.9,183,2787.8,857.7,19167.2,5853.5,62575.9,1,79,0,0,42.6,NA,451.1,1,361.1,,,0.952,0.936,0.837,0.619,0.69,1.175,250,,20,
cherry,15,130,68,129,0,5,65,65,65,8,1633.6,1633.6,1633.6,3267.3,3267.3,3267.3,107,287.8,1633.6,3033.5,3267.3,3967.2,11,11,7,0,36.6,36.6,36.6,54.4,54.4,,,6.5,0.695,0.293,0.859,0.106,NA,170,,50,
cherry,15,131,68,129,0,5,88,88,88,12.7,3511,3511,3511,11147.6,11147.6,11147.6,144,553.5,3511,6435.8,11147.6,12610,25,25,11,3,76.8,76.8,76.8,39.2,39.2,,,8.8,0.935,0.465,1.803,0.222,NA,250,,50,
cherry,15,132,68,139,1,5,6.5,151.5,151.5,19.4,396.2,5898.4,5898.4,1921.4,18558.6,18558.6,151.5,839,396.2,5898.4,1921.4,18558.6,0,16,0,0,16,120.4,120.4,0,127.6,,,0.302,1.056,0.761,0.226,0.631,0.422,330,,35,
cherry,15,133,72,132,1,5,61,145,145,12.6,2414.6,5502.2,5502.2,7606.1,16637.2,16637.2,145,832.5,2414.6,5502.2,7606.1,16637.2,16,16,2,0,43.2,104.4,104.4,86.2,127.6,,,9.385,0.957,0.649,2.7,0.867,0.862,0,,20,
cherry,15,134,72,133,0,6,84,84,84,11.7,3087.6,3087.6,3087.6,9031.1,9031.1,9031.1,84,771.5,3087.6,7407.3,9031.1,11190.9,0,0,0,0,61.2,61.2,61.2,41.4,41.4,,,1.377,0.579,0.929,1.417,0.586,NA,300,,55,
